 Cycle Period  Scenario      SoldDA      SoldRT
   194      7         4        0.00        0.00
   194      7         5        0.00        0.00
   194      7         6        0.00        0.00
   194      7         7        0.00        0.00
   194      7         8        0.00        0.00
   194      7         9        0.00        0.00
   194      7        10        0.00        0.00
   194      7        11        0.00        0.00
   194      7        12        0.00        0.00
   194      7        13        0.00        0.00
   194      7        14        0.00        0.00
   194      7        15        0.00        0.00
   194      8         1        0.00        0.00
   194      8         2        0.00        0.00
   194      8         3        0.00        0.00
   194      8         4        0.00        0.00
   194      8         5        0.00        0.00
   194      8         6        0.00        0.00
   194      8         7        0.00        0.00
   194      8         8        0.00        0.00
   194      8         9        0.00        0.00
   194      8        10        0.00        0.00
   194      8        11        0.00        0.00
   194      8        12        0.00        0.00
   194      8        13        0.00        0.00
   194      8        14        0.00        0.00
   194      8        15        0.00        0.00
   194      9         1        0.00       34.04
   194      9         2        0.00        6.35
   194      9         3        0.00        0.00
   194      9         4        0.00        6.35
   194      9         5        0.00        0.00
   194      9         6        0.00        6.35
   194      9         7        0.00       34.04
   194      9         8        0.00        6.35
   194      9         9        0.00        0.00
   194      9        10        0.00        0.00
   194      9        11        0.00        0.00
   194      9        12        0.00        0.00
   194      9        13        0.00        0.00
   194      9        14        0.00        0.00
   194      9        15        0.00        6.35
   194     10         1       20.96        8.28
   194     10         2        9.27       27.66
   194     10         3       12.36       26.84
   194     10         4        9.27       27.66
   194     10         5       36.40        2.80
   194     10         6       14.70       22.39
   194     10         7        0.00       29.23
   194     10         8        0.78       36.15
   194     10         9       39.20        0.00
   194     10        10        0.00       39.20
   194     10        11       36.12        3.09
   194     10        12       39.04        0.16
   194     10        13       39.20        0.00
   194     10        14       39.20        0.00
   194     10        15       37.09        0.00
   194     11         1       13.45       10.06
   194     11         2        0.00       31.70
   194     11         3        0.00       33.77
   194     11         4        0.00       31.70
   194     11         5        0.02       33.75
   194     11         6        9.44       22.22
   194     11         7        0.00       23.52
   194     11         8        0.50       31.20
   194     11         9        0.00       33.77
   194     11        10        0.00       33.77
   194     11        11       23.19        0.00
   194     11        12       20.67       13.10
   194     11        13       21.96       11.82
   194     11        14       21.96        1.23
   194     11        15        5.41       26.24
   194     12         1       14.58        3.03
   194     12         2        0.00       24.06
   194     12         3        0.00       26.44
   194     12         4        0.00       24.06
   194     12         5        0.03       26.41
   194     12         6       24.02        0.00
   194     12         7       16.21        1.40
   194     12         8        0.00       24.06
   194     12         9        0.00       26.44
   194     12        10       16.21       10.23
   194     12        11       24.02        5.53
   194     12        12       21.10        5.34
   194     12        13       24.69        1.75
   194     12        14        4.59       24.97
   194     12        15        2.05       21.97
   197      1         1        0.00        0.00
   197      1         2        0.00        0.00
   197      1         3        0.00        0.00
   197      1         4        0.00        0.00
   197      1         5        0.00        0.00
   197      1         6        0.00        0.00
   197      1         7        0.00        0.00
   197      1         8        0.00        0.00
   197      1         9        0.00        0.00
   197      1        10        0.00        0.00
   197      1        11        0.00        0.00
   197      1        12        0.00        0.00
   197      1        13        0.00        0.00
   197      1        14        0.00        0.00
   197      1        15        0.00        0.00
   197      2         1        0.00        0.00
   197      2         2        0.00        0.00
   197      2         3        0.00        0.00
   197      2         4        0.00        0.00
   197      2         5        0.00        0.00
   197      2         6        0.00        0.00
   197      2         7        0.00        0.00
   197      2         8        0.00        0.00
   197      2         9        0.00        0.00
   197      2        10        0.00        0.00
   197      2        11        0.00        0.00
   197      2        12        0.00        0.00
   197      2        13        0.00        0.00
   197      2        14        0.00        0.00
   197      2        15        0.00        0.00
   197      3         1        0.00        0.00
   197      3         2        0.00        0.00
   197      3         3        0.00        0.00
   197      3         4        0.00        0.00
   197      3         5        0.00        0.00
   197      3         6        0.00        0.00
   197      3         7        0.00        0.00
   197      3         8        0.00        0.00
   197      3         9        0.00        0.00
   197      3        10        0.00        0.00
   197      3        11        0.00        0.00
   197      3        12        0.00        0.00
   197      3        13        0.00        0.00
   197      3        14        0.00        0.00
   197      3        15        0.00        0.00
   197      4         1        0.00        0.00
   197      4         2        0.00        0.00
   197      4         3        0.00        0.00
   197      4         4        0.00        0.00
   197      4         5        0.00        0.00
   197      4         6        0.00        0.00
   197      4         7        0.00        0.00
   197      4         8        0.00        0.00
   197      4         9        0.00        0.00
   197      4        10        0.00        0.00
   197      4        11        0.00        0.00
   197      4        12        0.00        0.00
   197      4        13        0.00        0.00
   197      4        14        0.00        0.00
   197      4        15        0.00        0.00
   197      5         1        0.00        0.00
   197      5         2        0.00        0.00
   197      5         3        0.00        0.00
   197      5         4        0.00        0.00
   197      5         5        0.00        0.00
   197      5         6        0.00        0.00
   197      5         7        0.00        0.00
   197      5         8        0.00        2.44
   197      5         9        0.00        0.00
   197      5        10        0.00        0.00
   197      5        11        0.00        0.00
   197      5        12        0.00        0.00
   197      5        13        0.00        0.00
   197      5        14        0.00        0.00
   197      5        15        0.00        0.00
   197      6         1        0.00        0.00
   197      6         2        0.00        0.00
   197      6         3        0.00        0.00
   197      6         4        0.00        0.00
   197      6         5        0.00        0.00
   197      6         6        0.00        0.00
   197      6         7        0.00        0.00
   197      6         8        0.00        0.00
   197      6         9        0.00        0.00
   197      6        10        0.00        0.00
   197      6        11        0.00        0.00
   197      6        12        0.00        0.00
   197      6        13        0.00        0.00
   197      6        14        0.00        0.00
   197      6        15        0.00        0.00
   197      7         1        0.00        0.00
   197      7         2        0.00        0.00
   197      7         3        0.00       -0.00
   197      7         4        0.00        0.00
   197      7         5        0.00        0.00
   197      7         6        0.00        0.00
   197      7         7        0.00        0.00
   197      7         8        0.00        0.00
   197      7         9        0.00        0.00
   197      7        10        0.00        0.00
   197      7        11        0.00        0.00
   197      7        12        0.00        0.00
   197      7        13        0.00        0.00
   197      7        14        0.00        0.00
   197      7        15        0.00        0.00
   197      8         1        0.00        0.00
   197      8         2        0.00        0.00
   197      8         3        0.00        6.36
   197      8         4        0.00        6.36
   197      8         5        0.00        0.00
   197      8         6        0.00        0.00
   197      8         7        0.00        0.00
   197      8         8        0.00        0.00
   197      8         9        0.00        6.36
   197      8        10        0.00        0.00
   197      8        11        0.00        0.00
   197      8        12        0.00        0.00
   197      8        13        0.00        0.00
   197      8        14        0.00        0.00
   197      8        15        0.00        0.00
   197      9         1        5.05       36.08
   197      9         2       14.77        5.80
   197      9         3       22.25       16.77
   197      9         4        0.00       39.01
   197      9         5       41.13        0.00
   197      9         6        0.00        0.00
   197      9         7        0.00        0.00
   197      9         8        0.00       37.13
   197      9         9        0.00       37.13
   197      9        10        0.00       41.13
   197      9        11        0.00        0.00
   197      9        12        0.00       33.70
   197      9        13        0.00        0.00
   197      9        14       11.96        8.60
   197      9        15        0.00        0.00
   197     10         1       25.59        0.00
   197     10         2       11.80       30.81
   197     10         3        0.00       35.67
   197     10         4        0.00       35.67
   197     10         5        2.82       17.11
   197     10         6       13.98       33.45
   197     10         7        0.00       47.43
   197     10         8       15.51       20.67
   197     10         9        5.48       30.70
   197     10        10        0.00       37.78
   197     10        11        3.45       43.99
   197     10        12        0.00       29.12
   197     10        13        0.00       47.43
   197     10        14       22.21       20.40
   197     10        15       23.36       24.07
   197     11         1       32.88        0.00
   197     11         2       31.93        6.20
   197     11         3       31.11        0.00
   197     11         4       13.49       17.62
   197     11         5       31.31        6.34
   197     11         6       31.55       11.40
   197     11         7       17.46       25.50
   197     11         8       31.70        0.00
   197     11         9       31.49        0.21
   197     11        10        0.13       33.17
   197     11        11       30.50       12.46
   197     11        12        6.74       30.91
   197     11        13       26.58       16.37
   197     11        14       32.37        5.76
   197     11        15       32.49        1.80
   197     12         1       14.91       16.80
   197     12         2        0.00       32.18
   197     12         3        0.00       24.40
   197     12         4       24.06        0.35
   197     12         5        0.00       31.70
   197     12         6       19.85       17.15
   197     12         7        5.27       31.73
   197     12         8       24.87        0.00
   197     12         9        0.00       24.87
   197     12        10        0.18       26.53
   197     12        11       21.39       15.61
   197     12        12       31.47        0.23
   197     12        13        2.28       26.06
   197     12        14       28.46        3.72
   197     12        15        0.00       39.37
   200      1         1        0.00        0.00
   200      1         2        0.00        0.00
   200      1         3        0.00        0.00
   200      1         4        0.00        0.00
   200      1         5        0.00        0.00
   200      1         6        0.00        0.00
   200      1         7        0.00        0.00
   200      1         8        0.00        0.00
   200      1         9        0.00        0.00
   200      1        10        0.00        0.00
   200      1        11        0.00        0.00
   200      1        12        0.00        0.00
   200      1        13        0.00        0.00
   200      1        14        0.00        0.00
   200      1        15        0.00        0.00
   200      2         1        0.00        0.00
   200      2         2        0.00        0.00
   200      2         3        0.00        0.00
   200      2         4        0.00        0.00
   200      2         5        0.00        0.00
   200      2         6        0.00        0.00
   200      2         7        0.00        0.00
   200      2         8        0.00        0.00
   200      2         9        0.00        0.00
   200      2        10        0.00        0.00
   200      2        11        0.00        0.00
   200      2        12        0.00        0.00
   200      2        13        0.00        0.00
   200      2        14        0.00        0.00
   200      2        15        0.00        0.00
   200      3         1        0.00        0.00
   200      3         2        0.00        0.00
   200      3         3        0.00        0.00
   200      3         4        0.00        0.00
   200      3         5        0.00        0.00
   200      3         6        0.00        0.00
   200      3         7        0.00        0.00
   200      3         8        0.00        0.00
   200      3         9        0.00        0.00
   200      3        10        0.00        0.00
   200      3        11        0.00        0.00
   200      3        12        0.00        0.00
   200      3        13        0.00        0.00
   200      3        14        0.00        0.00
   200      3        15        0.00        0.00
   200      4         1        0.00        0.00
   200      4         2        0.00        0.00
   200      4         3        0.00        0.00
   200      4         4        0.00        0.00
   200      4         5        0.00        0.00
   200      4         6        0.00        0.00
   200      4         7        0.00        0.00
   200      4         8        0.00        0.00
   200      4         9        0.00        0.00
   200      4        10        0.00        0.00
   200      4        11        0.00        0.00
   200      4        12        0.00        0.00
   200      4        13        0.00        0.00
   200      4        14        0.00        0.00
   200      4        15        0.00        0.00
   200      5         1        0.00        0.00
   200      5         2        0.00        0.00
   200      5         3        0.00        0.00
   200      5         4        0.00        0.00
   200      5         5        0.00        0.00
   200      5         6        0.00        0.00
   200      5         7        0.00        0.00
   200      5         8        0.00        0.00
   200      5         9        0.00        0.00
   200      5        10        0.00        0.00
   200      5        11        0.00        0.00
   200      5        12        0.00        0.00
   200      5        13        0.00        0.00
   200      5        14        0.00        0.00
   200      5        15        0.00        0.00
   200      6         1        0.00        0.00
   200      6         2        0.00        0.00
   200      6         3        0.00        0.00
   200      6         4        0.00        0.00
   200      6         5        0.00        0.00
   200      6         6        0.00        0.00
   200      6         7        0.00        0.00
   200      6         8        0.00        0.00
   200      6         9        0.00        0.00
   200      6        10        0.00        0.00
   200      6        11        0.00        0.00
   200      6        12        0.00        0.00
   200      6        13        0.00        0.00
   200      6        14        0.00        0.00
   200      6        15        0.00        0.00
   200      7         1        0.00        0.00
   200      7         2        0.00        0.00
   200      7         3        0.00        0.00
   200      7         4        0.00        0.00
   200      7         5        0.00        0.00
   200      7         6        0.00        0.00
   200      7         7        0.00        0.00
   200      7         8        0.00        0.00
   200      7         9        0.00        0.00
   200      7        10        0.00        0.00
   200      7        11        0.00        0.00
   200      7        12        0.00       11.74
   200      7        13        0.00        0.00
   200      7        14        0.00        0.00
   200      7        15        0.00        0.00
   200      8         1        0.00        0.00
   200      8         2        0.00        0.00
   200      8         3        0.00        0.00
   200      8         4        0.00        0.00
   200      8         5        0.00        0.00
   200      8         6        0.00       20.03
   200      8         7        0.00       27.50
   200      8         8        0.00        0.00
   200      8         9        0.00        0.00
   200      8        10        0.00        0.00
   200      8        11        0.00        0.00
   200      8        12        0.00        6.68
   200      8        13        0.00        0.00
   200      8        14        0.00        0.00
   200      8        15        0.00        0.00
   200      9         1       11.69       36.57
   200      9         2       32.37       15.89
   200      9         3       32.21       16.05
   200      9         4       48.26        0.00
   200      9         5        0.00       48.26
   200      9         6        0.00       43.44
   200      9         7        0.00       34.35
   200      9         8        0.00       48.26
   200      9         9       40.28        7.99
   200      9        10        0.00       48.26
   200      9        11        0.00       48.26
   200      9        12        0.00       37.13
   200      9        13        0.00       48.26
   200      9        14        0.00       48.26
   200      9        15        0.00       48.26
   200     10         1       45.93        0.00
   200     10         2       45.93        0.00
   200     10         3       45.93        0.00
   200     10         4       45.93        0.00
   200     10         5        0.00       45.93
   200     10         6        0.00       41.10
   200     10         7        0.00       40.89
   200     10         8        6.57       39.36
   200     10         9       45.93        0.00
   200     10        10        0.00       45.93
   200     10        11        0.00       45.93
   200     10        12        6.57       34.33
   200     10        13       16.26       29.67
   200     10        14        0.52       45.40
   200     10        15       30.41       15.52
   200     11         1        0.00       42.22
   200     11         2        0.00       42.22
   200     11         3        0.00       42.22
   200     11         4        0.00       42.22
   200     11         5        0.00       42.22
   200     11         6        0.00       37.39
   200     11         7        0.00       37.18
   200     11         8        0.00       42.22
   200     11         9        0.00       42.22
   200     11        10        0.00       42.22
   200     11        11        0.00       42.22
   200     11        12        0.00       37.18
   200     11        13        0.00       42.22
   200     11        14        0.00       42.22
   200     11        15        0.00       42.22
   203      1         1        0.00        0.00
   203      1         2        0.00        0.00
   203      1         3        0.00        0.00
   203      1         4        0.00        0.00
   203      1         5        0.00        0.00
   203      1         6        0.00        0.00
   203      1         7        0.00        0.00
   203      1         8        0.00        0.00
   203      1         9        0.00        0.00
   203      1        10        0.00        0.00
   203      1        11        0.00        0.00
   203      1        12        0.00        0.00
   203      1        13        0.00        0.00
   203      1        14        0.00        0.00
   203      1        15        0.00        0.00
   203      2         1        0.00        0.00
   203      2         2        0.00        0.00
   203      2         3        0.00        0.00
   203      2         4        0.00        0.00
   203      2         5        0.00        0.00
   203      2         6        0.00        0.00
   203      2         7        0.00        0.00
   203      2         8        0.00        0.00
   203      2         9        0.00        0.00
   203      2        10        0.00        0.00
   203      2        11        0.00        0.00
   203      2        12        0.00        0.00
   203      2        13        0.00        0.00
   203      2        14        0.00        0.00
   203      2        15        0.00        0.00
   203      3         1        0.00        0.00
   203      3         2        0.00        0.00
   203      3         3        0.00        0.00
   203      3         4        0.00        0.00
   203      3         5        0.00        0.00
   203      3         6        0.00        0.00
   203      3         7        0.00        0.00
   203      3         8        0.00        0.00
   203      3         9        0.00        0.00
   203      3        10        0.00        0.00
   203      3        11        0.00        0.00
   203      3        12        0.00        0.00
   203      3        13        0.00        0.00
   203      3        14        0.00        0.00
   203      3        15        0.00        0.00
   203      4         1        0.00        0.00
   203      4         2        0.00        0.00
   203      4         3        0.00        0.00
   203      4         4        0.00        0.00
   203      4         5        0.00        0.00
   203      4         6        0.00        0.00
   203      4         7        0.00        0.00
   203      4         8        0.00        0.00
   203      4         9        0.00        0.00
   203      4        10        0.00        0.00
   203      4        11        0.00        0.00
   203      4        12        0.00        0.00
   203      4        13        0.00        0.00
   203      4        14        0.00        0.00
   203      4        15        0.00        0.00
   203      5         1        0.00        0.00
   203      5         2        0.00        0.00
   203      5         3        0.00        0.00
   203      5         4        0.00        0.00
   203      5         5        0.00        0.00
   203      5         6        0.00        0.00
   203      5         7        0.00        0.00
   203      5         8        0.00        0.00
   203      5         9        0.00        0.00
   203      5        10        0.00        0.00
   203      5        11        0.00        0.00
   203      5        12        0.00        0.00
   203      5        13        0.00        0.00
   203      5        14        0.00        0.00
   203      5        15        0.00        0.00
   203      6         1        0.00        0.00
   203      6         2        0.00        0.00
   203      6         3        0.00        0.00
   203      6         4        0.00        0.00
   203      6         5        0.00        0.00
   203      6         6        0.00        0.00
   203      6         7        0.00        0.00
   203      6         8        0.00        0.00
   203      6         9        0.00        0.00
   203      6        10        0.00        0.00
   203      6        11        0.00        0.00
   203      6        12        0.00        0.00
   203      6        13        0.00        0.00
   203      6        14        0.00        0.00
   203      6        15        0.00        0.00
   203      7         1        0.00        0.00
   203      7         2        0.00        0.00
   203      7         3        0.00        0.00
   203      7         4        0.00        0.00
   203      7         5        0.00        0.00
   203      7         6        0.00        0.00
   203      7         7        0.00        0.00
   203      7         8        0.00        0.00
   203      7         9        0.00        0.00
   203      7        10        0.00        0.00
   203      7        11        0.00        0.00
   203      7        12        0.00        0.00
   203      7        13        0.00        0.00
   203      7        14        0.00        0.00
   203      7        15        0.00        0.00
   203      8         1        0.00       -0.00
   203      8         2        0.00       23.12
   203      8         3        0.00       46.24
   203      8         4        0.00       46.24
   203      8         5        0.00       17.84
   203      8         6        0.00       23.12
   203      8         7        0.00       46.24
   203      8         8        0.00        0.00
   203      8         9        0.00        0.00
   203      8        10        0.00        0.00
   203      8        11        0.00        0.00
   203      8        12        0.00       23.12
   203      8        13        0.00        0.00
   203      8        14        0.00       23.12
   203      8        15        0.00       23.12
   203      9         1        0.00       55.59
   203      9         2        0.00       46.75
   203      9         3        0.00       37.91
   203      9         4        0.00       37.91
   203      9         5        0.00       48.56
   203      9         6        0.00       50.77
   203      9         7        0.00       37.91
   203      9         8        0.00       55.59
   203      9         9        0.00       55.59
   203      9        10        0.00       55.59
   203      9        11        0.00       55.59
   203      9        12        0.00       50.77
   203      9        13        0.00       55.59
   203      9        14        0.00       46.75
   203      9        15        0.00       50.77
   203     10         1       53.80        0.39
   203     10         2       48.89        0.00
   203     10         3       46.74        0.00
   203     10         4       46.74        0.00
   203     10         5       51.23        0.00
   203     10         6       46.74        2.63
   203     10         7       46.74        0.00
   203     10         8       50.64        3.56
   203     10         9       52.42        0.00
   203     10        10       49.47        4.73
   203     10        11       54.20        0.00
   203     10        12       46.74        2.63
   203     10        13       52.40        1.80
   203     10        14       47.94        2.53
   203     10        15       48.29        1.09
   203     11         1        0.00       51.17
   203     11         2       22.27       25.61
   203     11         3       43.71        0.00
   203     11         4       43.71        0.00
   203     11         5        0.00       48.21
   203     11         6       43.71        2.63
   203     11         7       43.71        0.00
   203     11         8        4.79       46.38
   203     11         9        0.00       51.66
   203     11        10       16.40       34.77
   203     11        11        0.00       51.17
   203     11        12       43.71        2.63
   203     11        13        0.00       51.17
   203     11        14       31.73       15.71
   203     11        15       28.26       18.09
   206      1         1        0.00        0.00
   206      1         2        0.00        0.00
   206      1         3        0.00        0.00
   206      1         4        0.00        0.00
   206      1         5        0.00        0.00
   206      1         6        0.00        0.00
   206      1         7        0.00        0.00
   206      1         8        0.00        0.00
   206      1         9        0.00        0.00
   206      1        10        0.00        0.00
   206      1        11        0.00        0.00
   206      1        12        0.00        0.00
   206      1        13        0.00        0.00
   206      1        14        0.00        0.00
   206      1        15        0.00        0.00
   206      2         1        0.00        0.00
   206      2         2        0.00        0.00
   206      2         3        0.00        0.00
   206      2         4        0.00        0.00
   206      2         5        0.00        0.00
   206      2         6        0.00        0.00
   206      2         7        0.00        0.00
   206      2         8        0.00        0.00
   206      2         9        0.00        0.00
   206      2        10        0.00        0.00
   206      2        11        0.00        0.00
   206      2        12        0.00        0.00
   206      2        13        0.00        0.00
   206      2        14        0.00        0.00
   206      2        15        0.00        0.00
   206      3         1        0.00        0.00
   206      3         2        0.00        0.00
   206      3         3        0.00        0.00
   206      3         4        0.00        0.00
   206      3         5        0.00        0.00
   206      3         6        0.00        0.00
   206      3         7        0.00        0.00
   206      3         8        0.00        0.00
   206      3         9        0.00        0.00
   206      3        10        0.00        0.00
   206      3        11        0.00        0.00
   206      3        12        0.00        0.00
   206      3        13        0.00        0.00
   206      3        14        0.00        0.00
   206      3        15        0.00        0.00
   206      4         1        0.00        0.00
   206      4         2        0.00        0.00
   206      4         3        0.00        0.00
   206      4         4        0.00        0.00
   206      4         5        0.00        0.00
   206      4         6        0.00        0.00
   206      4         7        0.00        0.00
   206      4         8        0.00        0.00
   206      4         9        0.00        0.00
   206      4        10        0.00        0.00
   206      4        11        0.00        0.00
   206      4        12        0.00        0.00
   206      4        13        0.00        0.00
   206      4        14        0.00        0.00
