 Cycle Period  Scenario      SoldDA
  1105      4         1        0.00
  1105      4         2        0.00
  1105      4         3        0.00
  1105      4         4        0.00
  1105      4         5        0.00
  1105      4         6        0.00
  1105      4         7        0.00
  1105      4         8        0.00
  1105      4         9        0.00
  1105      4        10        0.00
  1105      4        11        0.00
  1105      4        12        0.00
  1105      4        13        0.00
  1105      4        14        0.00
  1105      4        15        0.00
  1105      5         1        0.00
  1105      5         2        0.00
  1105      5         3        0.00
  1105      5         4        0.00
  1105      5         5        0.00
  1105      5         6        0.00
  1105      5         7        0.00
  1105      5         8        0.00
  1105      5         9        0.00
  1105      5        10        0.00
  1105      5        11        0.00
  1105      5        12        0.00
  1105      5        13        0.00
  1105      5        14        0.00
  1105      5        15        0.00
  1105      6         1        0.00
  1105      6         2        0.00
  1105      6         3        0.00
  1105      6         4        0.00
  1105      6         5        0.00
  1105      6         6        0.00
  1105      6         7        0.00
  1105      6         8        0.00
  1105      6         9        0.00
  1105      6        10        0.00
  1105      6        11        0.00
  1105      6        12        0.00
  1105      6        13        0.00
  1105      6        14        0.00
  1105      6        15        0.00
  1105      7         1        0.00
  1105      7         2        0.00
  1105      7         3        0.00
  1105      7         4        0.00
  1105      7         5        0.00
  1105      7         6        0.00
  1105      7         7        0.00
  1105      7         8        0.00
  1105      7         9        0.00
  1105      7        10        0.00
  1105      7        11        0.00
  1105      7        12        0.00
  1105      7        13        0.00
  1105      7        14        0.00
  1105      7        15        0.00
  1105      8         1        8.98
  1105      8         2        8.98
  1105      8         3        8.98
  1105      8         4        8.98
  1105      8         5        8.98
  1105      8         6        8.98
  1105      8         7        8.98
  1105      8         8        8.98
  1105      8         9        8.98
  1105      8        10        8.98
  1105      8        11        8.98
  1105      8        12        8.98
  1105      8        13        8.98
  1105      8        14        8.98
  1105      8        15        8.98
  1105      9         1        9.24
  1105      9         2        9.24
  1105      9         3        9.24
  1105      9         4        9.24
  1105      9         5        9.24
  1105      9         6        9.24
  1105      9         7        9.24
  1105      9         8        9.24
  1105      9         9        9.24
  1105      9        10        9.24
  1105      9        11        9.24
  1105      9        12        9.24
  1105      9        13        9.24
  1105      9        14        9.24
  1105      9        15        9.24
  1105     10         1       22.79
  1105     10         2       23.96
  1105     10         3       23.96
  1105     10         4       21.36
  1105     10         5       23.96
  1105     10         6       21.58
  1105     10         7       19.24
  1105     10         8       23.96
  1105     10         9       19.16
  1105     10        10       16.63
  1105     10        11       21.94
  1105     10        12       18.42
  1105     10        13       23.96
  1105     10        14       16.13
  1105     10        15       23.96
  1105     11         1        9.21
  1105     11         2       18.67
  1105     11         3        7.59
  1105     11         4       18.90
  1105     11         5       18.67
  1105     11         6       18.88
  1105     11         7       14.11
  1105     11         8       18.67
  1105     11         9       19.10
  1105     11        10       17.70
  1105     11        11       18.85
  1105     11        12       19.16
  1105     11        13       18.67
  1105     11        14       18.40
  1105     11        15       18.67
  1105     12         1       11.82
  1105     12         2        6.15
  1105     12         3       11.85
  1105     12         4       11.45
  1105     12         5        8.20
  1105     12         6        7.68
  1105     12         7        9.09
  1105     12         8        5.86
  1105     12         9       10.74
  1105     12        10       11.46
  1105     12        11        8.97
  1105     12        12       11.44
  1105     12        13        6.66
  1105     12        14       11.35
  1105     12        15        7.22
  1108      1         1        0.00
  1108      1         2        0.00
  1108      1         3        0.00
  1108      1         4        0.00
  1108      1         5        0.00
  1108      1         6        0.00
  1108      1         7        0.00
  1108      1         8        0.00
  1108      1         9        0.00
  1108      1        10        0.00
  1108      1        11        0.00
  1108      1        12        0.00
  1108      1        13        0.00
  1108      1        14        0.00
  1108      1        15        0.00
  1108      2         1        0.00
  1108      2         2        0.00
  1108      2         3        0.00
  1108      2         4        0.00
  1108      2         5        0.00
  1108      2         6        0.00
  1108      2         7        0.00
  1108      2         8        0.00
  1108      2         9        0.00
  1108      2        10        0.00
  1108      2        11        0.00
  1108      2        12        0.00
  1108      2        13        0.00
  1108      2        14        0.00
  1108      2        15        0.00
  1108      3         1        0.00
  1108      3         2        0.00
  1108      3         3        0.00
  1108      3         4        0.00
  1108      3         5        0.00
  1108      3         6        0.00
  1108      3         7        0.00
  1108      3         8        0.00
  1108      3         9        0.00
  1108      3        10        0.00
  1108      3        11        0.00
  1108      3        12        0.00
  1108      3        13        0.00
  1108      3        14        0.00
  1108      3        15        0.00
  1108      4         1        0.00
  1108      4         2        0.00
  1108      4         3        0.00
  1108      4         4        0.00
  1108      4         5        0.00
  1108      4         6        0.00
  1108      4         7        0.00
  1108      4         8        0.00
  1108      4         9        0.00
  1108      4        10        0.00
  1108      4        11        0.00
  1108      4        12        0.00
  1108      4        13        0.00
  1108      4        14        0.00
  1108      4        15        0.00
  1108      5         1        0.00
  1108      5         2        0.00
  1108      5         3        0.00
  1108      5         4        0.00
  1108      5         5        0.00
  1108      5         6        0.00
  1108      5         7        0.00
  1108      5         8        0.00
  1108      5         9        0.00
  1108      5        10        0.00
  1108      5        11        0.00
  1108      5        12        0.00
  1108      5        13        0.00
  1108      5        14        0.00
  1108      5        15        0.00
  1108      6         1        0.00
  1108      6         2        0.00
  1108      6         3        0.00
  1108      6         4        0.00
  1108      6         5        0.00
  1108      6         6        0.00
  1108      6         7        0.00
  1108      6         8        0.00
  1108      6         9        0.00
  1108      6        10        0.00
  1108      6        11        0.00
  1108      6        12        0.00
  1108      6        13        0.00
  1108      6        14        0.00
  1108      6        15        0.00
  1108      7         1        0.00
  1108      7         2        0.00
  1108      7         3        0.00
  1108      7         4        0.00
  1108      7         5        0.00
  1108      7         6        0.00
  1108      7         7        0.00
  1108      7         8        0.00
  1108      7         9        0.00
  1108      7        10        0.00
  1108      7        11        0.00
  1108      7        12        0.00
  1108      7        13        0.00
  1108      7        14        0.00
  1108      7        15        0.00
  1108      8         1        0.00
  1108      8         2        0.00
  1108      8         3        0.00
  1108      8         4        0.00
  1108      8         5        0.00
  1108      8         6        0.00
  1108      8         7        0.00
  1108      8         8        0.00
  1108      8         9        0.00
  1108      8        10        0.00
  1108      8        11        0.00
  1108      8        12        0.00
  1108      8        13        0.00
  1108      8        14        0.00
  1108      8        15        0.00
  1108      9         1        0.00
  1108      9         2        0.00
  1108      9         3        0.00
  1108      9         4        0.00
  1108      9         5        0.00
  1108      9         6        0.00
  1108      9         7        0.00
  1108      9         8        0.00
  1108      9         9        0.00
  1108      9        10        0.00
  1108      9        11        0.00
  1108      9        12        0.00
  1108      9        13        0.00
  1108      9        14        0.00
  1108      9        15        0.00
  1108     10         1        0.00
  1108     10         2        0.00
  1108     10         3        0.00
  1108     10         4        0.00
  1108     10         5        0.00
  1108     10         6        0.00
  1108     10         7        0.00
  1108     10         8        0.00
  1108     10         9        0.00
  1108     10        10        0.00
  1108     10        11        0.00
  1108     10        12        0.00
  1108     10        13        0.00
  1108     10        14        0.00
  1108     10        15        0.00
  1108     11         1        0.00
  1108     11         2        0.00
  1108     11         3        0.00
  1108     11         4        0.00
  1108     11         5        0.00
  1108     11         6        0.00
  1108     11         7        0.00
  1108     11         8        0.00
  1108     11         9        0.00
  1108     11        10        0.00
  1108     11        11        0.00
  1108     11        12        0.00
  1108     11        13        0.00
  1108     11        14        0.00
  1108     11        15        0.00
  1108     12         1        0.00
  1108     12         2        0.00
  1108     12         3        0.00
  1108     12         4        0.00
  1108     12         5        0.00
  1108     12         6        0.00
  1108     12         7        0.00
  1108     12         8        0.00
  1108     12         9        0.00
  1108     12        10        0.00
  1108     12        11        0.00
  1108     12        12        0.00
  1108     12        13        0.00
  1108     12        14        0.00
  1108     12        15        0.00
  1111      1         1        0.00
  1111      1         2        0.00
  1111      1         3        0.00
  1111      1         4        0.00
  1111      1         5        0.00
  1111      1         6        0.00
  1111      1         7        0.00
  1111      1         8        0.00
  1111      1         9        0.00
  1111      1        10        0.00
  1111      1        11        0.00
  1111      1        12        0.00
  1111      1        13        0.00
  1111      1        14        0.00
  1111      1        15        0.00
  1111      2         1        0.00
  1111      2         2        0.00
  1111      2         3        0.00
  1111      2         4        0.00
  1111      2         5        0.00
  1111      2         6        0.00
  1111      2         7        0.00
  1111      2         8        0.00
  1111      2         9        0.00
  1111      2        10        0.00
  1111      2        11        0.00
  1111      2        12        0.00
  1111      2        13        0.00
  1111      2        14        0.00
  1111      2        15        0.00
  1111      3         1        0.00
  1111      3         2        0.00
  1111      3         3        0.00
  1111      3         4        0.00
  1111      3         5        0.00
  1111      3         6        0.00
  1111      3         7        0.00
  1111      3         8        0.00
  1111      3         9        0.00
  1111      3        10        0.00
  1111      3        11        0.00
  1111      3        12        0.00
  1111      3        13        0.00
  1111      3        14        0.00
  1111      3        15        0.00
  1111      4         1        0.00
  1111      4         2        0.00
  1111      4         3        0.00
  1111      4         4        0.00
  1111      4         5        0.00
  1111      4         6        0.00
  1111      4         7        0.00
  1111      4         8        0.00
  1111      4         9        0.00
  1111      4        10        0.00
  1111      4        11        0.00
  1111      4        12        0.00
  1111      4        13        0.00
  1111      4        14        0.00
  1111      4        15        0.00
  1111      5         1        0.00
  1111      5         2        0.00
  1111      5         3        0.00
  1111      5         4        0.00
  1111      5         5        0.00
  1111      5         6        0.00
  1111      5         7        0.00
  1111      5         8        0.00
  1111      5         9        0.00
  1111      5        10        0.00
  1111      5        11        0.00
  1111      5        12        0.00
  1111      5        13        0.00
  1111      5        14        0.00
  1111      5        15        0.00
  1111      6         1        0.00
  1111      6         2        0.00
  1111      6         3        0.00
  1111      6         4        0.00
  1111      6         5        0.00
  1111      6         6        0.00
  1111      6         7        0.00
  1111      6         8        0.00
  1111      6         9        0.00
  1111      6        10        0.00
  1111      6        11        0.00
  1111      6        12        0.00
  1111      6        13        0.00
  1111      6        14        0.00
  1111      6        15        0.00
  1111      7         1        0.00
  1111      7         2        0.00
  1111      7         3        0.00
  1111      7         4        0.00
  1111      7         5        0.00
  1111      7         6        0.00
  1111      7         7        0.00
  1111      7         8        0.00
  1111      7         9        0.00
  1111      7        10        0.00
  1111      7        11        0.00
  1111      7        12        0.00
  1111      7        13        0.00
  1111      7        14        0.00
  1111      7        15        0.00
  1111      8         1        0.00
  1111      8         2        0.00
  1111      8         3        0.00
  1111      8         4        0.00
  1111      8         5        0.00
  1111      8         6        0.00
  1111      8         7        0.00
  1111      8         8        0.00
  1111      8         9        0.00
  1111      8        10        0.00
  1111      8        11        0.00
  1111      8        12        0.00
  1111      8        13        0.00
  1111      8        14        0.00
  1111      8        15        0.00
  1111      9         1        0.00
  1111      9         2        0.00
  1111      9         3        0.00
  1111      9         4        0.00
  1111      9         5        0.00
  1111      9         6        0.00
  1111      9         7        0.00
  1111      9         8        0.00
  1111      9         9        0.00
  1111      9        10        0.00
  1111      9        11        0.00
  1111      9        12        0.00
  1111      9        13        0.00
  1111      9        14        0.00
  1111      9        15        0.00
  1111     10         1        0.00
  1111     10         2        0.00
  1111     10         3        0.00
  1111     10         4        0.00
  1111     10         5        0.00
  1111     10         6        0.00
  1111     10         7        0.00
  1111     10         8        0.00
  1111     10         9        0.00
  1111     10        10        0.00
  1111     10        11        0.00
  1111     10        12        0.00
  1111     10        13        0.00
  1111     10        14        0.00
  1111     10        15        0.00
  1111     11         1        0.00
  1111     11         2        0.00
  1111     11         3        0.00
  1111     11         4        0.00
  1111     11         5        0.00
  1111     11         6        0.00
  1111     11         7        0.00
  1111     11         8        0.00
  1111     11         9        0.00
  1111     11        10        0.00
  1111     11        11        0.00
  1111     11        12        0.00
  1111     11        13        0.00
  1111     11        14        0.00
  1111     11        15        0.00
  1111     12         1        0.00
  1111     12         2        0.00
  1111     12         3        0.00
  1111     12         4        0.00
  1111     12         5        0.00
  1111     12         6        0.00
  1111     12         7        0.00
  1111     12         8        0.00
  1111     12         9        0.00
  1111     12        10        0.00
  1111     12        11        0.00
  1111     12        12        0.00
  1111     12        13        0.00
  1111     12        14        0.00
  1111     12        15        0.00
  1114      1         1        0.00
  1114      1         2        0.00
  1114      1         3        0.00
  1114      1         4        0.00
  1114      1         5        0.00
  1114      1         6        0.00
  1114      1         7        0.00
  1114      1         8        0.00
  1114      1         9        0.00
  1114      1        10        0.00
  1114      1        11        0.00
  1114      1        12        0.00
  1114      1        13        0.00
  1114      1        14        0.00
  1114      1        15        0.00
  1114      2         1        0.00
  1114      2         2        0.00
  1114      2         3        0.00
  1114      2         4        0.00
  1114      2         5        0.00
  1114      2         6        0.00
  1114      2         7        0.00
  1114      2         8        0.00
  1114      2         9        0.00
  1114      2        10        0.00
  1114      2        11        0.00
  1114      2        12        0.00
  1114      2        13        0.00
  1114      2        14        0.00
  1114      2        15        0.00
  1114      3         1        0.00
  1114      3         2        0.00
  1114      3         3        0.00
  1114      3         4        0.00
  1114      3         5        0.00
  1114      3         6        0.00
  1114      3         7        0.00
  1114      3         8        0.00
  1114      3         9        0.00
  1114      3        10        0.00
  1114      3        11        0.00
  1114      3        12        0.00
  1114      3        13        0.00
  1114      3        14        0.00
  1114      3        15        0.00
  1114      4         1        0.00
  1114      4         2        0.00
  1114      4         3        0.00
  1114      4         4        0.00
  1114      4         5        0.00
  1114      4         6        0.00
  1114      4         7        0.00
  1114      4         8        0.00
  1114      4         9        0.00
  1114      4        10        0.00
  1114      4        11        0.00
  1114      4        12        0.00
  1114      4        13        0.00
  1114      4        14        0.00
  1114      4        15        0.00
  1114      5         1        0.00
  1114      5         2        0.00
  1114      5         3        0.00
  1114      5         4        0.00
  1114      5         5        0.00
  1114      5         6        0.00
  1114      5         7        0.00
  1114      5         8        0.00
  1114      5         9        0.00
  1114      5        10        0.00
  1114      5        11        0.00
  1114      5        12        0.00
  1114      5        13        0.00
  1114      5        14        0.00
  1114      5        15        0.00
  1114      6         1        0.00
  1114      6         2        0.00
  1114      6         3        0.00
  1114      6         4        0.00
  1114      6         5        0.00
  1114      6         6        0.00
  1114      6         7        0.00
  1114      6         8        0.00
  1114      6         9        0.00
  1114      6        10        0.00
  1114      6        11        0.00
  1114      6        12        0.00
  1114      6        13        0.00
  1114      6        14        0.00
  1114      6        15        0.00
  1114      7         1        0.00
  1114      7         2        0.00
  1114      7         3        0.00
  1114      7         4        0.00
  1114      7         5        0.00
  1114      7         6        0.00
  1114      7         7        0.00
  1114      7         8        0.00
  1114      7         9        0.00
  1114      7        10        0.00
  1114      7        11        0.00
  1114      7        12        0.00
  1114      7        13        0.00
  1114      7        14        0.00
  1114      7        15        0.00
  1114      8         1        0.00
  1114      8         2        0.00
  1114      8         3        0.00
  1114      8         4        0.00
  1114      8         5        0.00
  1114      8         6        0.00
  1114      8         7        0.00
  1114      8         8        0.00
  1114      8         9        0.00
  1114      8        10        0.00
  1114      8        11        0.00
  1114      8        12        0.00
  1114      8        13        0.00
  1114      8        14        0.00
  1114      8        15        0.00
  1114      9         1       46.92
  1114      9         2       46.92
  1114      9         3       46.92
  1114      9         4       46.92
  1114      9         5       46.92
  1114      9         6       46.92
  1114      9         7       46.92
  1114      9         8       46.92
  1114      9         9       46.92
  1114      9        10       46.92
  1114      9        11       46.92
  1114      9        12       46.92
  1114      9        13       46.92
  1114      9        14       46.92
  1114      9        15       46.92
  1114     10         1       44.30
  1114     10         2       44.30
  1114     10         3       44.30
  1114     10         4       44.30
  1114     10         5       44.30
  1114     10         6       44.30
  1114     10         7       44.30
  1114     10         8       44.30
  1114     10         9       44.30
  1114     10        10       44.30
  1114     10        11       44.30
  1114     10        12       44.30
  1114     10        13       44.30
  1114     10        14       44.30
  1114     10        15       44.30
  1114     11         1       40.33
  1114     11         2       40.33
  1114     11         3       40.33
  1114     11         4       40.33
  1114     11         5       40.33
  1114     11         6       40.33
  1114     11         7       40.33
  1114     11         8       40.33
  1114     11         9       40.33
  1114     11        10       40.33
  1114     11        11       40.33
  1114     11        12       40.33
  1114     11        13       40.33
  1114     11        14       40.33
  1114     11        15       40.33
  1117      1         1        0.00
  1117      1         2        0.00
  1117      1         3        0.00
  1117      1         4        0.00
  1117      1         5        0.00
  1117      1         6        0.00
  1117      1         7        0.00
  1117      1         8        0.00
  1117      1         9        0.00
  1117      1        10        0.00
  1117      1        11        0.00
  1117      1        12        0.00
  1117      1        13        0.00
  1117      1        14        0.00
  1117      1        15        0.00
  1117      2         1        0.00
  1117      2         2        0.00
  1117      2         3        0.00
  1117      2         4        0.00
  1117      2         5        0.00
  1117      2         6        0.00
  1117      2         7        0.00
  1117      2         8        0.00
  1117      2         9        0.00
  1117      2        10        0.00
  1117      2        11        0.00
  1117      2        12        0.00
  1117      2        13        0.00
  1117      2        14        0.00
  1117      2        15        0.00
  1117      3         1        0.00
  1117      3         2        0.00
  1117      3         3        0.00
  1117      3         4        0.00
  1117      3         5        0.00
  1117      3         6        0.00
  1117      3         7        0.00
  1117      3         8        0.00
  1117      3         9        0.00
  1117      3        10        0.00
  1117      3        11        0.00
  1117      3        12        0.00
  1117      3        13        0.00
  1117      3        14        0.00
  1117      3        15        0.00
  1117      4         1        0.00
  1117      4         2        0.00
  1117      4         3        0.00
  1117      4         4        0.00
  1117      4         5        0.00
  1117      4         6        0.00
  1117      4         7        0.00
  1117      4         8        0.00
  1117      4         9        0.00
  1117      4        10        0.00
  1117      4        11        0.00
  1117      4        12        0.00
  1117      4        13        0.00
  1117      4        14        0.00
  1117      4        15        0.00
  1117      5         1        0.00
  1117      5         2        0.00
  1117      5         3        0.00
  1117      5         4        0.00
  1117      5         5        0.00
  1117      5         6        0.00
  1117      5         7        0.00
  1117      5         8        0.00
  1117      5         9        0.00
  1117      5        10        0.00
  1117      5        11        0.00
  1117      5        12        0.00
  1117      5        13        0.00
  1117      5        14        0.00
  1117      5        15        0.00
  1117      6         1        0.00
  1117      6         2        0.00
  1117      6         3        0.00
  1117      6         4        0.00
  1117      6         5        0.00
  1117      6         6        0.00
  1117      6         7        0.00
  1117      6         8        0.00
  1117      6         9        0.00
  1117      6        10        0.00
  1117      6        11        0.00
  1117      6        12        0.00
  1117      6        13        0.00
  1117      6        14        0.00
  1117      6        15        0.00
  1117      7         1        0.00
  1117      7         2        0.00
  1117      7         3        0.00
  1117      7         4        0.00
  1117      7         5        0.00
  1117      7         6        0.00
  1117      7         7        0.00
  1117      7         8        0.00
  1117      7         9        0.00
  1117      7        10        0.00
  1117      7        11        0.00
  1117      7        12        0.00
  1117      7        13        0.00
  1117      7        14        0.00
  1117      7        15        0.00
  1117      8         1        0.00
  1117      8         2        0.00
  1117      8         3        0.00
  1117      8         4        0.00
  1117      8         5        0.00
  1117      8         6        0.00
  1117      8         7        0.00
  1117      8         8        0.00
  1117      8         9        0.00
  1117      8        10        0.00
  1117      8        11        0.00
  1117      8        12        0.00
  1117      8        13        0.00
  1117      8        14        0.00
  1117      8        15        0.00
  1117      9         1       54.89
  1117      9         2       54.89
  1117      9         3       54.89
  1117      9         4       54.89
  1117      9         5       54.89
  1117      9         6       54.89
  1117      9         7       54.89
  1117      9         8       54.89
  1117      9         9       54.89
  1117      9        10       54.89
  1117      9        11       54.89
  1117      9        12       54.89
  1117      9        13       54.89
  1117      9        14       54.89
  1117      9        15       54.89
  1117     10         1       53.43
  1117     10         2       53.43
  1117     10         3       53.43
  1117     10         4       53.43
  1117     10         5       53.43
  1117     10         6       53.43
  1117     10         7       53.43
  1117     10         8       53.43
  1117     10         9       53.43
  1117     10        10       53.43
  1117     10        11       53.43
  1117     10        12       53.43
  1117     10        13       53.43
  1117     10        14       53.43
  1117     10        15       53.43
  1117     11         1       50.38
  1117     11         2       50.38
  1117     11         3       50.38
  1117     11         4       50.38
  1117     11         5       50.38
  1117     11         6       50.38
  1117     11         7       50.38
  1117     11         8       50.38
  1117     11         9       50.38
  1117     11        10       50.38
  1117     11        11       50.38
  1117     11        12       50.38
  1117     11        13       50.38
  1117     11        14       50.38
  1117     11        15       50.38
  1120      1         1        0.00
  1120      1         2        0.00
  1120      1         3        0.00
  1120      1         4        0.00
  1120      1         5        0.00
  1120      1         6        0.00
  1120      1         7        0.00
  1120      1         8        0.00
  1120      1         9        0.00
  1120      1        10        0.00
  1120      1        11        0.00
  1120      1        12        0.00
  1120      1        13        0.00
  1120      1        14        0.00
  1120      1        15        0.00
  1120      2         1        0.00
  1120      2         2        0.00
  1120      2         3        0.00
  1120      2         4        0.00
  1120      2         5        0.00
  1120      2         6        0.00
  1120      2         7        0.00
  1120      2         8        0.00
  1120      2         9        0.00
  1120      2        10        0.00
  1120      2        11        0.00
  1120      2        12        0.00
  1120      2        13        0.00
  1120      2        14        0.00
  1120      2        15        0.00
  1120      3         1        0.00
  1120      3         2        0.00
  1120      3         3        0.00
  1120      3         4        0.00
  1120      3         5        0.00
  1120      3         6        0.00
  1120      3         7        0.00
  1120      3         8        0.00
  1120      3         9        0.00
  1120      3        10        0.00
  1120      3        11        0.00
  1120      3        12        0.00
  1120      3        13        0.00
  1120      3        14        0.00
  1120      3        15        0.00
  1120      4         1        0.00
  1120      4         2        0.00
  1120      4         3        0.00
  1120      4         4        0.00
  1120      4         5        0.00
  1120      4         6        0.00
  1120      4         7        0.00
  1120      4         8        0.00
  1120      4         9        0.00
  1120      4        10        0.00
  1120      4        11        0.00
  1120      4        12        0.00
  1120      4        13        0.00
  1120      4        14        0.00
  1120      4        15        0.00
  1120      5         1        0.00
  1120      5         2        0.00
  1120      5         3        0.00
  1120      5         4        0.00
  1120      5         5        0.00
  1120      5         6        0.00
  1120      5         7        0.00
  1120      5         8        0.00
  1120      5         9        0.00
  1120      5        10        0.00
  1120      5        11        0.00
  1120      5        12        0.00
  1120      5        13        0.00
  1120      5        14        0.00
  1120      5        15        0.00
  1120      6         1        0.00
  1120      6         2        0.00
  1120      6         3        0.00
  1120      6         4        0.00
  1120      6         5        0.00
  1120      6         6        0.00
  1120      6         7        0.00
  1120      6         8        0.00
  1120      6         9        0.00
  1120      6        10        0.00
  1120      6        11        0.00
  1120      6        12        0.00
  1120      6        13        0.00
  1120      6        14        0.00
  1120      6        15        0.00
  1120      7         1        0.00
  1120      7         2        0.00
  1120      7         3        0.00
  1120      7         4        0.00
  1120      7         5        0.00
  1120      7         6        0.00
  1120      7         7        0.00
  1120      7         8        0.00
  1120      7         9        0.00
  1120      7        10        0.00
  1120      7        11        0.00
  1120      7        12        0.00
  1120      7        13        0.00
  1120      7        14        0.00
  1120      7        15        0.00
  1120      8         1       52.72
  1120      8         2       52.72
  1120      8         3       52.72
  1120      8         4       52.72
  1120      8         5       52.72
  1120      8         6       52.72
  1120      8         7       52.72
  1120      8         8       52.72
  1120      8         9       52.72
  1120      8        10       52.72
  1120      8        11       52.72
  1120      8        12       52.72
  1120      8        13       52.72
  1120      8        14       52.72
  1120      8        15       52.72
  1120      9         1       47.67
  1120      9         2       47.67
  1120      9         3       47.67
  1120      9         4       47.67
  1120      9         5       47.67
  1120      9         6       47.67
  1120      9         7       47.67
  1120      9         8       47.67
  1120      9         9       47.67
  1120      9        10       47.67
  1120      9        11       47.67
  1120      9        12       47.67
  1120      9        13       47.67
  1120      9        14       47.67
  1120      9        15       47.67
  1120     10         1       55.16
  1120     10         2       55.16
  1120     10         3       55.16
  1120     10         4       55.16
  1120     10         5       55.16
  1120     10         6       55.16
  1120     10         7       55.16
  1120     10         8       55.16
  1120     10         9       55.16
  1120     10        10       55.16
  1120     10        11       55.16
  1120     10        12       55.16
  1120     10        13       55.16
  1120     10        14       55.16
  1120     10        15       55.16
  1120     11         1       71.59
  1120     11         2       71.59
  1120     11         3       71.59
  1120     11         4       71.59
  1120     11         5       71.59
  1120     11         6       71.59
  1120     11         7       71.59
  1120     11         8       71.59
  1120     11         9       71.59
  1120     11        10       71.59
  1120     11        11       71.59
  1120     11        12       71.59
  1120     11        13       71.59
  1120     11        14       71.59
  1120     11        15       71.59
  1123      1         1        0.00
  1123      1         2        0.00
  1123      1         3        0.00
  1123      1         4        0.00
  1123      1         5        0.00
  1123      1         6        0.00
  1123      1         7        0.00
  1123      1         8        0.00
  1123      1         9        0.00
  1123      1        10        0.00
  1123      1        11        0.00
  1123      1        12        0.00
  1123      1        13        0.00
  1123      1        14        0.00
  1123      1        15        0.00
  1123      2         1        0.00
  1123      2         2        0.00
  1123      2         3        0.00
  1123      2         4        0.00
  1123      2         5        0.00
  1123      2         6        0.00
  1123      2         7        0.00
  1123      2         8        0.00
  1123      2         9        0.00
  1123      2        10        0.00
  1123      2        11        0.00
  1123      2        12        0.00
  1123      2        13        0.00
  1123      2        14        0.00
  1123      2        15        0.00
  1123      3         1        0.00
  1123      3         2        0.00
  1123      3         3        0.00
  1123      3         4        0.00
  1123      3         5        0.00
  1123      3         6        0.00
  1123      3         7        0.00
  1123      3         8        0.00
  1123      3         9        0.00
  1123      3        10        0.00
  1123      3        11        0.00
  1123      3        12        0.00
  1123      3        13        0.00
  1123      3        14        0.00
  1123      3        15        0.00
  1123      4         1        0.00
  1123      4         2        0.00
  1123      4         3        0.00
  1123      4         4        0.00
  1123      4         5        0.00
  1123      4         6        0.00
  1123      4         7        0.00
  1123      4         8        0.00
  1123      4         9        0.00
  1123      4        10        0.00
  1123      4        11        0.00
  1123      4        12        0.00
  1123      4        13        0.00
  1123      4        14        0.00
  1123      4        15        0.00
  1123      5         1        0.00
  1123      5         2        0.00
  1123      5         3        0.00
  1123      5         4        0.00
  1123      5         5        0.00
  1123      5         6        0.00
  1123      5         7        0.00
  1123      5         8        0.00
  1123      5         9        0.00
  1123      5        10        0.00
  1123      5        11        0.00
  1123      5        12        0.00
  1123      5        13        0.00
  1123      5        14        0.00
  1123      5        15        0.00
  1123      6         1        0.00
  1123      6         2        0.00
  1123      6         3        0.00
  1123      6         4        0.00
  1123      6         5        0.00
  1123      6         6        0.00
  1123      6         7        0.00
  1123      6         8        0.00
  1123      6         9        0.00
  1123      6        10        0.00
  1123      6        11        0.00
  1123      6        12        0.00
  1123      6        13        0.00
  1123      6        14        0.00
  1123      6        15        0.00
  1123      7         1        0.00
  1123      7         2        0.00
  1123      7         3        0.00
  1123      7         4        0.00
  1123      7         5        0.00
  1123      7         6        0.00
  1123      7         7        0.00
  1123      7         8        0.00
  1123      7         9        0.00
  1123      7        10        0.00
  1123      7        11        0.00
  1123      7        12        0.00
  1123      7        13        0.00
  1123      7        14        0.00
  1123      7        15        0.00
  1123      8         1        0.00
  1123      8         2        0.00
  1123      8         3        0.00
  1123      8         4        0.00
  1123      8         5        0.00
  1123      8         6        0.00
  1123      8         7        0.00
  1123      8         8        0.00
  1123      8         9        0.00
  1123      8        10        0.00
  1123      8        11        0.00
  1123      8        12        0.00
  1123      8        13        0.00
  1123      8        14        0.00
  1123      8        15        0.00
  1123      9         1       69.42
  1123      9         2       69.42
  1123      9         3       69.42
  1123      9         4       69.42
  1123      9         5       69.42
  1123      9         6       69.42
  1123      9         7       69.42
  1123      9         8       69.42
  1123      9         9       69.42
  1123      9        10       69.42
  1123      9        11       69.42
  1123      9        12       69.42
  1123      9        13       69.42
  1123      9        14       69.42
  1123      9        15       69.42
  1123     10         1      103.15
  1123     10         2      103.15
  1123     10         3      103.15
  1123     10         4      103.15
  1123     10         5      103.15
  1123     10         6      103.15
  1123     10         7      103.15
  1123     10         8      103.15
  1123     10         9      103.15
  1123     10        10      103.15
  1123     10        11      103.15
  1123     10        12      103.15
  1123     10        13      103.15
  1123     10        14      103.15
  1123     10        15      103.15
  1123     11         1       92.10
  1123     11         2       92.10
  1123     11         3       92.10
  1123     11         4       92.10
  1123     11         5       92.10
  1123     11         6       92.10
  1123     11         7       92.10
  1123     11         8       92.10
  1123     11         9       92.10
  1123     11        10       92.10
  1123     11        11       92.10
  1123     11        12       92.10
  1123     11        13       92.10
  1123     11        14       92.10
  1123     11        15       92.10
  1126      1         1        0.00
  1126      1         2        0.00
  1126      1         3        0.00
  1126      1         4        0.00
  1126      1         5        0.00
  1126      1         6        0.00
  1126      1         7        0.00
  1126      1         8        0.00
  1126      1         9        0.00
  1126      1        10        0.00
