 Cycle Period  Scenario   Power Gen   #Turbines
   191      1         1        0.00           0
   191      1         2        0.00           0
   191      1         3        0.00           0
   191      1         4        0.00           0
   191      1         5        0.00           0
   191      1         6        0.00           0
   191      1         7        0.00           0
   191      1         8        0.00           0
   191      1         9        0.00           0
   191      1        10        0.00           0
   191      2         1        0.00           0
   191      2         2        0.00           0
   191      2         3        0.00           0
   191      2         4        0.00           0
   191      2         5        0.00           0
   191      2         6        0.00           0
   191      2         7        0.00           0
   191      2         8        0.00           0
   191      2         9        0.00           0
   191      2        10        0.00           0
   191      3         1        0.00           0
   191      3         2        0.00           0
   191      3         3        0.00           0
   191      3         4        0.00           0
   191      3         5        0.00           0
   191      3         6        0.00           0
   191      3         7        0.00           0
   191      3         8        0.00           0
   191      3         9        0.00           0
   191      3        10        0.00           0
   191      4         1        0.00           0
   191      4         2        0.00           0
   191      4         3        0.00           0
   191      4         4        0.00           0
   191      4         5        0.00           0
   191      4         6        0.00           0
   191      4         7        0.00           0
   191      4         8        0.00           0
   191      4         9        0.00           0
   191      4        10        0.00           0
   191      5         1        0.00           0
   191      5         2        0.00           0
   191      5         3        0.00           0
   191      5         4        0.00           0
   191      5         5        0.00           0
   191      5         6        0.00           0
   191      5         7        0.00           0
   191      5         8        0.00           0
   191      5         9        0.00           0
   191      5        10        0.00           0
   191      6         1        0.00           0
   191      6         2        0.00           0
   191      6         3        0.00           0
   191      6         4        0.00           0
   191      6         5        0.00           0
   191      6         6        0.00           0
   191      6         7        0.00           0
   191      6         8        0.00           0
   191      6         9        0.00           0
   191      6        10        0.00           0
   191      7         1        0.00           0
   191      7         2        0.00           0
   191      7         3        0.00           0
   191      7         4        7.18           1
   191      7         5        0.00           0
   191      7         6        0.00           0
   191      7         7        0.00           0
   191      7         8        0.00           0
   191      7         9        0.00           0
   191      7        10        0.00           0
   191      8         1        0.00           0
   191      8         2        0.00           0
   191      8         3        0.00           0
   191      8         4        0.00           0
   191      8         5        0.00           0
   191      8         6        0.00           0
   191      8         7        0.00           0
   191      8         8        0.00           0
   191      8         9        9.14           1
   191      8        10        0.00           0
   191      9         1        0.00           0
   191      9         2        0.00           0
   191      9         3        0.00           0
   191      9         4       10.22           1
   191      9         5       22.02           2
   191      9         6        0.00           0
   191      9         7       11.01           1
   191      9         8        0.00           0
   191      9         9       20.44           2
   191      9        10       22.02           2
   191     10         1       34.02           1
   191     10         2       34.02           1
   191     10         3       68.04           2
   191     10         4       59.02           2
   191     10         5       59.02           2
   191     10         6       68.04           2
   191     10         7       23.81           2
   191     10         8       68.04           2
   191     10         9       54.16           2
   191     10        10       59.02           2
   191     11         1       65.80           2
   191     11         2       65.80           2
   191     11         3       55.07           2
   191     11         4       46.28           2
   191     11         5       46.28           2
   191     11         6       55.07           2
   191     11         7       31.33           1
   191     11         8       55.07           2
   191     11         9       42.45           2
   191     11        10       46.28           2
   191     12         1       50.10           2
   191     12         2       50.10           2
   191     12         3       40.77           2
   191     12         4       33.85           2
   191     12         5       33.85           2
   191     12         6       40.77           2
   191     12         7       57.77           2
   191     12         8       40.77           2
   191     12         9       21.95           2
   191     12        10       23.95           2
   191     13         1       34.06           2
   191     13         2       34.06           2
   191     13         3       26.71           2
   191     13         4       21.25           2
   191     13         5       15.61           2
   191     13         6       19.23           2
   191     13         7       40.12           2
   191     13         8       26.71           2
   191     13         9       21.65           2
   191     13        10       24.35           2
   203      1         1        0.00           0
   203      1         2        0.00           0
   203      1         3        0.00           0
   203      1         4        0.00           0
   203      1         5        0.00           0
   203      1         6        0.00           0
   203      1         7        0.00           0
   203      1         8        0.00           0
   203      1         9        0.00           0
   203      1        10        0.00           0
   203      2         1        0.00           0
   203      2         2        0.00           0
   203      2         3        0.00           0
   203      2         4        0.00           0
   203      2         5        0.00           0
   203      2         6        0.00           0
   203      2         7        0.00           0
   203      2         8        0.00           0
   203      2         9        0.00           0
   203      2        10        0.00           0
   203      3         1        0.00           0
   203      3         2        0.00           0
   203      3         3        0.00           0
   203      3         4        0.00           0
   203      3         5        0.00           0
   203      3         6        0.00           0
   203      3         7        0.00           0
   203      3         8        0.00           0
   203      3         9        0.00           0
   203      3        10        0.00           0
   203      4         1        0.00           0
   203      4         2        0.00           0
   203      4         3        0.00           0
   203      4         4        0.00           0
   203      4         5        0.00           0
   203      4         6        0.00           0
   203      4         7        0.00           0
   203      4         8        0.00           0
   203      4         9        0.00           0
   203      4        10        0.00           0
   203      5         1        0.00           0
   203      5         2        0.00           0
   203      5         3        0.00           0
   203      5         4        0.00           0
   203      5         5        0.00           0
   203      5         6        0.00           0
   203      5         7        0.00           0
   203      5         8        0.00           0
   203      5         9        0.00           0
   203      5        10        0.00           0
   203      6         1        0.00           0
   203      6         2        0.00           0
   203      6         3        0.00           0
   203      6         4        0.00           0
   203      6         5        0.00           0
   203      6         6        0.00           0
   203      6         7        0.00           0
   203      6         8        0.00           0
   203      6         9        0.00           0
   203      6        10        0.00           0
   203      7         1        0.00           0
   203      7         2        0.00           0
   203      7         3        0.00           0
   203      7         4        0.00           0
   203      7         5        0.00           0
   203      7         6        0.00           0
   203      7         7        0.00           0
   203      7         8        0.00           0
   203      7         9        0.00           0
   203      7        10        0.00           0
   203      8         1       46.24           1
   203      8         2        0.00           0
   203      8         3        0.00           0
   203      8         4        0.00           0
   203      8         5       92.49           2
   203      8         6        0.00           0
   203      8         7        0.00           0
   203      8         8        0.00           0
   203      8         9        0.00           0
   203      8        10        0.00           0
   203      9         1       98.00           2
   203      9         2      111.18           2
   203      9         3      111.18           2
   203      9         4      111.18           2
   203      9         5       75.82           2
   203      9         6      111.18           2
   203      9         7      111.18           2
   203      9         8      111.18           2
   203      9         9      111.18           2
   203      9        10      111.18           2
   203     10         1       99.71           2
   203     10         2      108.40           2
   203     10         3      108.40           2
   203     10         4      108.40           2
   203     10         5       93.48           2
   203     10         6      108.40           2
   203     10         7      108.40           2
   203     10         8      108.40           2
   203     10         9      108.40           2
   203     10        10      108.40           2
   203     11         1       93.66           2
   203     11         2      102.35           2
   203     11         3      102.35           2
   203     11         4      102.35           2
   203     11         5       87.43           2
   203     11         6      102.35           2
   203     11         7      102.35           2
   203     11         8      102.35           2
   203     11         9      102.35           2
   203     11        10      102.35           2
   203     12         1       83.44           2
   203     12         2       92.13           2
   203     12         3       92.13           2
   203     12         4       92.13           2
   203     12         5       77.21           2
   203     12         6       92.13           2
   203     12         7       92.13           2
   203     12         8       92.13           2
   203     12         9       92.13           2
   203     12        10       92.13           2
   215      1         1        0.00           0
   215      1         2        0.00           0
   215      1         3        0.00           0
   215      1         4        0.00           0
   215      1         5        0.00           0
   215      1         6        0.00           0
   215      1         7        0.00           0
   215      1         8        0.00           0
   215      1         9        0.00           0
   215      1        10        0.00           0
   215      2         1        0.00           0
   215      2         2        0.00           0
   215      2         3        0.00           0
   215      2         4        0.00           0
   215      2         5        0.00           0
   215      2         6        0.00           0
   215      2         7        0.00           0
   215      2         8        0.00           0
   215      2         9        0.00           0
   215      2        10        0.00           0
   215      3         1        0.00           0
   215      3         2        0.00           0
   215      3         3        0.00           0
   215      3         4        0.00           0
   215      3         5        0.00           0
   215      3         6        0.00           0
   215      3         7        0.00           0
   215      3         8        0.00           0
   215      3         9        0.00           0
   215      3        10        0.00           0
   215      4         1        0.00           0
   215      4         2        0.00           0
   215      4         3        0.00           0
   215      4         4        0.00           0
   215      4         5        0.00           0
   215      4         6        0.00           0
   215      4         7        0.00           0
   215      4         8        0.00           0
   215      4         9        0.00           0
   215      4        10        0.00           0
   215      5         1        0.00           0
   215      5         2        0.00           0
   215      5         3        0.00           0
   215      5         4        0.00           0
   215      5         5        0.00           0
   215      5         6        0.00           0
   215      5         7        0.00           0
   215      5         8        0.00           0
   215      5         9        0.00           0
   215      5        10        0.00           0
   215      6         1        0.00           0
   215      6         2        0.00           0
   215      6         3        0.00           0
   215      6         4        0.00           0
   215      6         5        0.00           0
   215      6         6        0.00           0
   215      6         7        0.00           0
   215      6         8        0.00           0
   215      6         9        0.00           0
   215      6        10        0.00           0
   215      7         1        0.00           0
   215      7         2        0.00           0
   215      7         3        0.00           0
   215      7         4        0.00           0
   215      7         5        0.00           0
   215      7         6        0.00           0
   215      7         7        0.00           0
   215      7         8        0.00           0
   215      7         9        0.00           0
   215      7        10        0.00           0
   215      8         1        0.00           0
   215      8         2      127.69           2
   215      8         3      127.69           2
   215      8         4      127.69           2
   215      8         5      104.14           2
   215      8         6      127.69           2
   215      8         7       83.96           2
   215      8         8      110.93           2
   215      8         9      127.69           2
   215      8        10      127.69           2
   215      9         1      153.16           2
   215      9         2      125.31           2
   215      9         3      125.31           2
   215      9         4      125.31           2
   215      9         5      129.91           2
   215      9         6      125.31           2
   215      9         7      133.86           2
   215      9         8      128.59           2
   215      9         9      125.31           2
   215      9        10      125.31           2
   215     10         1      236.31           2
   215     10         2      204.70           2
   215     10         3      204.70           2
   215     10         4      204.70           2
   215     10         5      209.93           2
   215     10         6      204.70           2
   215     10         7      214.40           2
   215     10         8      208.42           2
   215     10         9      204.70           2
   215     10        10      204.70           2
   215     11         1      213.07           2
   215     11         2      185.20           2
   215     11         3      185.20           2
   215     11         4      185.20           2
   215     11         5      189.81           2
   215     11         6      185.20           2
   215     11         7      193.76           2
   215     11         8      188.48           2
   215     11         9      185.20           2
   215     11        10      185.20           2
   215     12         1      181.91           2
   215     12         2      157.34           2
   215     12         3      157.34           2
   215     12         4      157.34           2
   215     12         5      161.40           2
   215     12         6      157.34           2
   215     12         7      164.88           2
   215     12         8      160.23           2
   215     12         9      157.34           2
   215     12        10      157.34           2
   627      1         1        0.00           0
   627      1         2        0.00           0
   627      1         3        0.00           0
   627      1         4        0.00           0
   627      1         5        0.00           0
   627      1         6        0.00           0
   627      1         7        0.00           0
   627      1         8        0.00           0
   627      1         9        0.00           0
   627      1        10        0.00           0
   627      2         1        0.00           0
   627      2         2        0.00           0
   627      2         3        0.00           0
   627      2         4        0.00           0
   627      2         5        0.00           0
   627      2         6        0.00           0
   627      2         7        0.00           0
   627      2         8        0.00           0
   627      2         9        0.00           0
   627      2        10        0.00           0
   627      3         1        0.00           0
   627      3         2        0.00           0
   627      3         3        0.00           0
   627      3         4        0.00           0
   627      3         5        0.00           0
   627      3         6        0.00           0
   627      3         7        0.00           0
   627      3         8        0.00           0
   627      3         9        0.00           0
   627      3        10        0.00           0
   627      4         1        0.00           0
   627      4         2        0.00           0
   627      4         3        0.00           0
   627      4         4        0.00           0
   627      4         5        0.00           0
   627      4         6        0.00           0
   627      4         7        0.00           0
   627      4         8        0.00           0
   627      4         9        0.00           0
   627      4        10        0.00           0
   627      5         1        0.00           0
   627      5         2        0.00           0
   627      5         3        0.00           0
   627      5         4        0.00           0
   627      5         5        0.00           0
   627      5         6        0.00           0
   627      5         7        0.00           0
   627      5         8        0.00           0
   627      5         9        0.00           0
   627      5        10        0.00           0
   627      6         1        0.00           0
   627      6         2        0.00           0
   627      6         3        0.00           0
   627      6         4        0.00           0
   627      6         5        0.00           0
   627      6         6        0.00           0
   627      6         7        0.00           0
   627      6         8        0.00           0
   627      6         9        0.00           0
   627      6        10        0.00           0
   627      7         1        0.00           0
   627      7         2        0.00           0
   627      7         3        0.00           0
   627      7         4        0.00           0
   627      7         5        0.00           0
   627      7         6        0.00           0
   627      7         7        0.00           0
   627      7         8        0.00           0
   627      7         9        0.00           0
   627      7        10        0.00           0
   627      8         1        0.00           0
   627      8         2        0.00           0
   627      8         3        0.00           0
   627      8         4      106.50           2
   627      8         5        0.00           0
   627      8         6        0.00           0
   627      8         7        0.00           0
   627      8         8        0.00           0
   627      8         9        0.00           0
   627      8        10      106.50           2
   627      9         1      127.53           2
   627      9         2      127.53           2
   627      9         3      127.53           2
   627      9         4       96.27           2
   627      9         5      127.53           2
   627      9         6      127.53           2
   627      9         7      127.53           2
   627      9         8      127.53           2
   627      9         9      127.53           2
   627      9        10       96.27           2
   627     10         1      117.37           2
   627     10         2      117.37           2
