 Cycle Period  Scenario   Power Gen   #Turbines
   191      1         1        0.00           0
   191      1         2        0.00           0
   191      1         3        0.00           0
   191      1         4        0.00           0
   191      1         5        0.00           0
   191      1         6        0.00           0
   191      1         7        0.00           0
   191      1         8        0.00           0
   191      1         9        0.00           0
   191      1        10        0.00           0
   191      1        11        0.00           0
   191      1        12        0.00           0
   191      1        13        0.00           0
   191      1        14        0.00           0
   191      1        15        0.00           0
   191      2         1        0.00           0
   191      2         2        0.00           0
   191      2         3        0.00           0
   191      2         4        0.00           0
   191      2         5        0.00           0
   191      2         6        0.00           0
   191      2         7        0.00           0
   191      2         8        0.00           0
   191      2         9        0.00           0
   191      2        10        0.00           0
   191      2        11        0.00           0
   191      2        12        0.00           0
   191      2        13        0.00           0
   191      2        14        0.00           0
   191      2        15        0.00           0
   191      3         1        0.00           0
   191      3         2        0.00           0
   191      3         3        0.00           0
   191      3         4        0.00           0
   191      3         5        0.00           0
   191      3         6        0.00           0
   191      3         7        0.00           0
   191      3         8        0.00           0
   191      3         9        0.00           0
   191      3        10        0.00           0
   191      3        11        0.00           0
   191      3        12        0.00           0
   191      3        13        0.00           0
   191      3        14        0.00           0
   191      3        15        0.00           0
   191      4         1        0.00           0
   191      4         2        0.00           0
   191      4         3        0.00           0
   191      4         4        0.00           0
   191      4         5        0.00           0
   191      4         6        0.00           0
   191      4         7        0.00           0
   191      4         8        0.00           0
   191      4         9        0.00           0
   191      4        10        0.00           0
   191      4        11        0.00           0
   191      4        12        0.00           0
   191      4        13        0.00           0
   191      4        14        0.00           0
   191      4        15        0.00           0
   191      5         1        0.00           0
   191      5         2        0.00           0
   191      5         3        0.00           0
   191      5         4        0.00           0
   191      5         5        0.00           0
   191      5         6        0.00           0
   191      5         7        0.00           0
   191      5         8        0.00           0
   191      5         9        0.00           0
   191      5        10        0.00           0
   191      5        11        0.00           0
   191      5        12        0.00           0
   191      5        13        0.00           0
   191      5        14        0.00           0
   191      5        15        0.00           0
   191      6         1        0.00           0
   191      6         2        0.00           0
   191      6         3        0.00           0
   191      6         4        0.00 1.73412e-09
   191      6         5        0.00           0
   191      6         6        0.00           0
   191      6         7        0.00           0
   191      6         8        0.00           0
   191      6         9        0.00           0
   191      6        10        0.00           0
   191      6        11        0.00           0
   191      6        12        0.00           0
   191      6        13        0.00           0
   191      6        14        0.00           0
   191      6        15        0.00           0
   191      7         1        0.00           0
   191      7         2        0.00           0
   191      7         3        7.18           1
   191      7         4        0.00           0
   191      7         5        7.18           1
   191      7         6        0.00           0
   191      7         7        0.00           0
   191      7         8        0.00           0
   191      7         9        7.18           1
   191      7        10        7.18           1
   191      7        11        0.00           0
   191      7        12        0.00           0
   191      7        13        0.00           0
   191      7        14        7.18           1
   191      7        15        0.00           0
   191      8         1        9.14           1
   191      8         2        0.00           0
   191      8         3        8.35           1
   191      8         4        9.14           1
   191      8         5       16.69           2
   191      8         6       18.27           2
   191      8         7       18.27           2
   191      8         8        9.14           1
   191      8         9        0.00           0
   191      8        10        8.35           1
   191      8        11        9.14           1
   191      8        12        9.14           1
   191      8        13        0.00           0
   191      8        14        8.35           1
   191      8        15        9.14           1
   191      9         1       10.22           1
   191      9         2       22.02           2
   191      9         3       18.87           2
   191      9         4       10.22           1
   191      9         5       17.29           2
   191      9         6       18.87           2
   191      9         7       18.87           2
   191      9         8       10.22           1
   191      9         9       10.22           1
   191      9        10        9.43           1
   191      9        11       10.22           1
   191      9        12       10.22           1
   191      9        13        0.00           0
   191      9        14       18.87           2
   191      9        15       20.44           2
   191     10         1       59.02           2
   191     10         2       59.02           2
   191     10         3       49.30           2
   191     10         4       59.02           2
   191     10         5       30.97           2
   191     10         6       49.30           2
   191     10         7       49.30           2
   191     10         8       11.11           1
   191     10         9       59.02           2
   191     10        10       27.08           1
   191     10        11       29.51           1
   191     10        12       59.02           2
   191     10        13       12.69           1
   191     10        14       49.30           2
   191     10        15       54.16           2
   191     11         1       32.19           2
   191     11         2       46.28           2
   191     11         3       27.11           2
   191     11         4       46.28           2
   191     11         5       27.37           2
   191     11         6       27.11           2
   191     11         7       38.62           2
   191     11         8       31.33           1
   191     11         9       18.09           2
   191     11        10       52.56           2
   191     11        11       56.90           2
   191     11        12       46.28           2
   191     11        13       46.99           2
   191     11        14       38.62           2
   191     11        15       42.45           2
   191     12         1       38.26           2
   191     12         2       33.85           2
   191     12         3       22.34           2
   191     12         4       23.95           2
   191     12         5       31.76           2
   191     12         6       31.41           2
   191     12         7       27.81           2
   191     12         8       39.80           2
   191     12         9       29.80           2
   191     12        10       38.80           2
   191     12        11       42.22           2
   191     12        12       33.85           2
   191     12        13       63.41           2
   191     12        14       27.81           2
   191     12        15       30.83           2
   191     13         1       24.73           2
   191     13         2       21.25           2
   191     13         3       22.18           2
   191     13         4       24.35           2
   191     13         5       19.61           2
   191     13         6       19.33           2
   191     13         7       16.49           2
   191     13         8       45.75           2
   191     13         9       32.25           2
   191     13        10       18.19           2
   191     13        11       27.85           2
   191     13        12       21.25           2
   191     13        13       44.55           2
   191     13        14       16.49           2
   191     13        15        9.19           2
   203      1         1        0.00           0
   203      1         2        0.00           0
   203      1         3        0.00           0
   203      1         4        0.00           0
   203      1         5        0.00           0
   203      1         6        0.00           0
   203      1         7        0.00           0
   203      1         8        0.00           0
   203      1         9        0.00           0
   203      1        10        0.00           0
   203      1        11        0.00           0
   203      1        12        0.00           0
   203      1        13        0.00           0
   203      1        14        0.00           0
   203      1        15        0.00           0
   203      2         1        0.00           0
   203      2         2        0.00           0
   203      2         3        0.00           0
   203      2         4        0.00           0
   203      2         5        0.00           0
   203      2         6        0.00           0
   203      2         7        0.00           0
   203      2         8        0.00           0
   203      2         9        0.00           0
   203      2        10        0.00           0
   203      2        11        0.00           0
   203      2        12        0.00           0
   203      2        13        0.00           0
   203      2        14        0.00           0
   203      2        15        0.00           0
   203      3         1        0.00           0
   203      3         2        0.00           0
   203      3         3        0.00           0
   203      3         4        0.00           0
   203      3         5        0.00           0
   203      3         6        0.00           0
   203      3         7        0.00           0
   203      3         8        0.00           0
   203      3         9        0.00           0
   203      3        10        0.00           0
   203      3        11        0.00           0
   203      3        12        0.00           0
   203      3        13        0.00           0
   203      3        14        0.00           0
   203      3        15        0.00           0
   203      4         1        0.00           0
   203      4         2        0.00           0
   203      4         3        0.00           0
   203      4         4        0.00           0
   203      4         5        0.00           0
   203      4         6        0.00           0
   203      4         7        0.00           0
   203      4         8        0.00           0
   203      4         9        0.00           0
   203      4        10        0.00           0
   203      4        11        0.00           0
   203      4        12        0.00           0
   203      4        13        0.00           0
   203      4        14        0.00           0
   203      4        15        0.00           0
   203      5         1        0.00           0
   203      5         2        0.00           0
   203      5         3        0.00           0
   203      5         4        0.00           0
   203      5         5        0.00           0
   203      5         6        0.00           0
   203      5         7        0.00           0
   203      5         8        0.00           0
   203      5         9        0.00           0
   203      5        10        0.00           0
   203      5        11        0.00           0
   203      5        12        0.00           0
   203      5        13        0.00           0
   203      5        14        0.00           0
   203      5        15        0.00           0
   203      6         1        0.00           0
   203      6         2        0.00           0
   203      6         3        0.00           0
   203      6         4        0.00           0
   203      6         5        0.00           0
   203      6         6        0.00           0
   203      6         7        0.00           0
   203      6         8        0.00           0
   203      6         9        0.00           0
   203      6        10        0.00           0
   203      6        11        0.00           0
   203      6        12        0.00           0
   203      6        13        0.00           0
   203      6        14        0.00           0
   203      6        15        0.00           0
   203      7         1        0.00           0
   203      7         2        0.00           0
   203      7         3        0.00           0
   203      7         4        0.00           0
   203      7         5        0.00           0
   203      7         6        0.00           0
   203      7         7       13.59           1
   203      7         8        0.00           0
   203      7         9        0.00           0
   203      7        10        0.00           0
   203      7        11        0.00           0
   203      7        12        0.00           0
   203      7        13        0.00           0
   203      7        14        0.00           0
   203      7        15        0.00           0
   203      8         1        0.00           0
   203      8         2        0.00           0
   203      8         3        0.00           0
   203      8         4       92.49           2
   203      8         5       26.16           1
   203      8         6       92.49           2
   203      8         7       82.48           2
   203      8         8        0.00           0
   203      8         9        0.00           0
   203      8        10       46.24           1
   203      8        11        0.00           0
   203      8        12        0.00           0
   203      8        13       46.24           1
   203      8        14       46.24           1
   203      8        15       46.24           1
   203      9         1      111.18           2
   203      9         2      111.18           2
   203      9         3      111.18           2
   203      9         4       91.88           2
   203      9         5      100.38           2
   203      9         6       75.82           2
   203      9         7       70.97           2
   203      9         8      111.18           2
   203      9         9      111.18           2
   203      9        10      101.53           2
   203      9        11      111.18           2
   203      9        12      111.18           2
   203      9        13       93.50           2
   203      9        14      100.43           2
   203      9        15       96.13           2
   203     10         1      108.40           2
   203     10         2      108.40           2
   203     10         3      108.40           2
   203     10         4       89.10           2
   203     10         5      103.84           2
   203     10         6       90.40           2
   203     10         7       91.43           2
   203     10         8      108.40           2
   203     10         9      108.40           2
   203     10        10       98.75           2
   203     10        11      108.40           2
   203     10        12      108.40           2
   203     10        13      100.94           2
   203     10        14       99.05           2
   203     10        15      100.22           2
   203     11         1      102.35           2
   203     11         2      102.35           2
   203     11         3      102.35           2
   203     11         4       83.05           2
   203     11         5       97.79           2
   203     11         6       88.26           2
   203     11         7       85.38           2
   203     11         8      102.35           2
   203     11         9      102.35           2
   203     11        10       92.70           2
   203     11        11      102.35           2
   203     11        12      102.35           2
   203     11        13       94.89           2
   203     11        14       93.00           2
   203     11        15       94.17           2
   203     12         1       92.13           2
   203     12         2       92.13           2
   203     12         3       92.13           2
   203     12         4       72.83           2
   203     12         5       87.57           2
   203     12         6       78.05           2
   203     12         7       75.16           2
   203     12         8       92.13           2
   203     12         9       92.13           2
   203     12        10       82.48           2
   203     12        11       92.13           2
   203     12        12       92.13           2
   203     12        13       84.67           2
   203     12        14       82.78           2
   203     12        15       83.96           2
   215      1         1        0.00           0
   215      1         2        0.00           0
   215      1         3        0.00           0
   215      1         4        0.00           0
   215      1         5        0.00           0
   215      1         6        0.00           0
   215      1         7        0.00           0
   215      1         8        0.00           0
   215      1         9        0.00           0
   215      1        10        0.00           0
   215      1        11        0.00           0
   215      1        12        0.00           0
   215      1        13        0.00           0
   215      1        14        0.00           0
   215      1        15        0.00           0
   215      2         1        0.00           0
   215      2         2        0.00           0
   215      2         3        0.00           0
   215      2         4        0.00           0
   215      2         5        0.00           0
   215      2         6        0.00           0
   215      2         7        0.00           0
   215      2         8        0.00           0
   215      2         9        0.00           0
   215      2        10        0.00           0
   215      2        11        0.00           0
   215      2        12        0.00           0
   215      2        13        0.00           0
   215      2        14        0.00           0
   215      2        15        0.00           0
   215      3         1        0.00           0
   215      3         2        0.00           0
   215      3         3        0.00           0
   215      3         4        0.00           0
   215      3         5        0.00           0
   215      3         6        0.00           0
   215      3         7        0.00           0
   215      3         8        0.00           0
   215      3         9        0.00           0
   215      3        10        0.00           0
   215      3        11        0.00           0
   215      3        12        0.00           0
   215      3        13        0.00           0
   215      3        14        0.00           0
   215      3        15        0.00           0
   215      4         1        0.00           0
   215      4         2        0.00           0
   215      4         3        0.00           0
   215      4         4        0.00           0
   215      4         5        0.00           0
   215      4         6        0.00           0
   215      4         7        0.00           0
   215      4         8        0.00           0
   215      4         9        0.00           0
   215      4        10        0.00           0
   215      4        11        0.00           0
   215      4        12        0.00           0
   215      4        13        0.00           0
   215      4        14        0.00           0
   215      4        15        0.00           0
   215      5         1        0.00           0
   215      5         2        0.00           0
   215      5         3        0.00           0
   215      5         4        0.00           0
   215      5         5        0.00           0
   215      5         6        0.00           0
   215      5         7        0.00           0
   215      5         8        0.00           0
   215      5         9        0.00           0
   215      5        10        0.00           0
   215      5        11        0.00           0
   215      5        12        0.00           0
   215      5        13        0.00           0
   215      5        14        0.00           0
   215      5        15        0.00           0
   215      6         1        0.00           0
   215      6         2        0.00           0
   215      6         3        0.00           0
   215      6         4        0.00           0
   215      6         5        0.00           0
   215      6         6        0.00           0
   215      6         7        0.00           0
   215      6         8        0.00           0
   215      6         9        0.00           0
   215      6        10        0.00           0
   215      6        11        0.00           0
